id_match,id_bookmaker,bookmaker_name,country,championship,season,match_date,match_hour,home,away,first_result_h,first_result_a,second_result_h,second_result_a,result_h,result_a,odds_h_open,odds_h_close,odds_h_var,odds_d_open,odds_d_close,odds_d_var,odds_a_open,odds_a_close,odds_a_var,result,prono_bookmaker,prono_bookmaker_isok
2021-10-01_1.__gre,7,10bet,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,6","1,43","-0,17","5,75",7,"1,25","4,15","4,95","0,8",h,h,1
2021-10-01_1.__gre,21,10x10bet,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,66","1,43","-0,23","5,4","7,3","1,9","4,2","5,2",1,h,h,1
2021-10-01_1.__gre,9,188bet,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,58","1,42","-0,16","4,3","6,8","2,5","3,9","5,2","1,3",h,h,1
2021-10-01_1.__gre,18,1xbet,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,71","1,42","-0,29","5,45","7,31","1,86","4,02","5,26","1,24",h,h,1
2021-10-01_1.__gre,17,888sport,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,65","1,42","-0,23","4,9",7,"2,1","4,1","4,8","0,7",h,h,1
2021-10-01_1.__gre,5,bet-at-home,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,61","1,41","-0,2","4,8","6,6","1,8",4,"5,2","1,2",h,h,1
2021-10-01_1.__gre,8,bet365,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,6","1,36","-0,24",5,"7,5","2,5",4,5,1,h,h,1
2021-10-01_1.__gre,6,betfair,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,6","1,36","-0,24","4,75","7,5","2,75","4,1",5,"0,9",h,h,1
2021-10-01_1.__gre,2,betsafe,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,66","1,45","-0,21",5,"6,5","1,5","4,2",5,"0,8",h,h,1
2021-10-01_1.__gre,15,betsson,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,66","1,44","-0,22",5,7,2,"4,2",5,"0,8",h,h,1
2021-10-01_1.__gre,19,betvictor,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,65","1,4","-0,25","4,8",7,"2,2","4,1","5,25","1,15",h,h,1
2021-10-01_1.__gre,14,betway,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,62","1,4","-0,22","5,25",7,"1,75","4,2",5,"0,8",h,h,1
2021-10-01_1.__gre,1,bwin,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,62","1,4","-0,22",5,"7,25","2,25","3,9",5,"1,1",h,h,1
2021-10-01_1.__gre,13,comeon,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,58","1,4","-0,18","5,5",7,"1,5","4,05",5,"0,95",h,h,1
2021-10-01_1.__gre,3,interwetten,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,65","1,47","-0,18","4,9","6,25","1,35","4,2","4,8","0,6",h,h,1
2021-10-01_1.__gre,10,pinnacle,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,63","1,42","-0,21","5,12","7,59","2,47","3,99","5,29","1,3",h,h,1
2021-10-01_1.__gre,20,sbobet,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,6","1,4","-0,2","4,55","6,76","2,21","3,59","4,84","1,25",h,h,1
2021-10-01_1.__gre,4,unibet,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,65","1,42","-0,23","4,9",7,"2,1","4,1","4,8","0,7",h,h,1
2021-10-01_1.__gre,22,william hill,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,63","1,4","-0,23",5,"7,5","2,5",4,"4,8","0,8",h,h,1
2021-10-01_1.__gre,12,betfair exchange,germany,bundesliga,2021/2022,01/10/2021,20:30:00,1._fc_koln,greuther_furth,0,1,3,0,3,1,"1,44","1,41","-0,03","3,4","7,84","4,44","2,92","5,18","2,26",h,h,1
2022-10-01_1.__dor,7,10bet,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,3,"3,1","0,1",2,"2,25","0,25","3,55","3,65","0,1",h,d,0
2022-10-01_1.__dor,21,10x10bet,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,09","3,23","0,14","2,08","2,17","0,09","4,4","3,86","-0,54",h,d,0
2022-10-01_1.__dor,9,188bet,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,5","3,1","-0,4","1,94","2,21","0,27",4,"3,75","-0,25",h,d,0
2022-10-01_1.__dor,18,1xbet,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,98","3,29","-0,69","1,81","2,13","0,32","4,68","3,87","-0,81",h,d,0
2022-10-01_1.__dor,17,888sport,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,9","3,05","-0,85","1,75","2,15","0,4","4,25","3,7","-0,55",h,d,0
2022-10-01_1.__dor,5,bet-at-home,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,8","3,05","-0,75","1,74","2,22","0,48","4,1","3,7","-0,4",h,d,0
2022-10-01_1.__dor,8,bet365,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,5",3,"-0,5","1,9","2,2","0,3","3,8","3,8",0,h,d,0
2022-10-01_1.__dor,6,betfair,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,8","3,1","-0,7","1,7","2,1","0,4","4,5","3,7","-0,8",h,d,0
2022-10-01_1.__dor,2,betsafe,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,4,"3,1","-0,9","1,8","2,2","0,4","4,35","3,75","-0,6",h,d,0
2022-10-01_1.__dor,15,betsson,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,4,"3,1","-0,9","1,8","2,2","0,4","4,35","3,75","-0,6",h,d,0
2022-10-01_1.__dor,19,betvictor,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,5","2,9","-0,6","1,91","2,2","0,29",4,"3,8","-0,2",h,d,0
2022-10-01_1.__dor,14,betway,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,5","3,1","-0,4","1,95","2,15","0,2",4,"3,75","-0,25",h,d,0
2022-10-01_1.__dor,1,bwin,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,7","3,1","-0,6","1,78","2,15","0,37","4,4","3,6","-0,8",h,d,0
2022-10-01_1.__dor,13,comeon,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,15","3,1","-0,05",2,"2,2","0,2","3,7","3,65","-0,05",h,d,0
2022-10-01_1.__dor,3,interwetten,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,5","3,05","-0,45","1,95","2,2","0,25","3,9","3,7","-0,2",h,d,0
2022-10-01_1.__dor,10,pinnacle,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,11","3,07","-0,04","2,09","2,27","0,18","4,48","3,79","-0,69",h,d,0
2022-10-01_1.__dor,4,unibet,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,2","3,1","-0,1","2,05","2,15","0,1",4,"3,75","-0,25",h,d,0
2022-10-01_1.__dor,22,william hill,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,5","3,1","-0,4","1,95","2,15","0,2","3,8","3,7","-0,1",h,d,0
2022-10-01_1.__dor,12,betfair exchange,germany,bundesliga,2022/2023,01/10/2022,15:30:00,1._fc_koln,dortmund,0,1,3,1,3,2,"3,65",3,"-0,65","1,73","2,25","0,52","4,1","3,76","-0,34",h,d,0
2018-12-01_1.__gre,7,10bet,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,49","1,37","-0,12","5,65","7,5","1,85","4,15","4,95","0,8",h,h,1
2018-12-01_1.__gre,9,188bet,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,47","1,39","-0,08","5,5","7,2","1,7","4,55","5,1","0,55",h,h,1
2018-12-01_1.__gre,18,1xbet,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,54","1,4","-0,14","6,45","7,5","1,05","4,12","4,9","0,78",h,h,1
2018-12-01_1.__gre,17,888sport,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,45","1,4","-0,05","6,5","6,5",0,"4,2","4,7","0,5",h,h,1
2018-12-01_1.__gre,5,bet-at-home,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,49","1,37","-0,12","6,37","6,97","0,6","3,95","4,89","0,94",h,h,1
2018-12-01_1.__gre,8,bet365,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,44","1,36","-0,08",7,8,1,"4,33","4,75","0,42",h,h,1
2018-12-01_1.__gre,6,betfair,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,47","1,36","-0,11","5,5","7,5",2,4,5,1,h,h,1
2018-12-01_1.__gre,2,betsafe,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,39","1,37","-0,02","6,2","6,6","0,4","4,5","4,6","0,1",h,h,1
2018-12-01_1.__gre,15,betsson,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,42","1,39","-0,03","6,3","6,7","0,4","4,6","4,65","0,05",h,h,1
2018-12-01_1.__gre,19,betvictor,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,5","1,4","-0,1","6,5","7,5",1,"4,33",5,"0,67",h,h,1
2018-12-01_1.__gre,14,betway,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,45","1,4","-0,05","6,5",8,"1,5","4,33",5,"0,67",h,h,1
2018-12-01_1.__gre,1,bwin,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,5","1,36","-0,14","6,5",8,"1,5",4,5,1,h,h,1
2018-12-01_1.__gre,13,comeon,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,49","1,37","-0,12","5,65","7,5","1,85","4,15","4,95","0,8",h,h,1
2018-12-01_1.__gre,3,interwetten,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,4","1,45","0,05","6,6",7,"0,4","4,75",4,"-0,75",h,h,1
2018-12-01_1.__gre,10,pinnacle,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,44","1,39","-0,05","7,33","7,98","0,65","4,74","5,13","0,39",h,h,1
2018-12-01_1.__gre,20,sbobet,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,45","1,36","-0,09",6,7,1,"4,4",5,"0,6",h,h,1
2018-12-01_1.__gre,4,unibet,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,45","1,4","-0,05","6,75","6,75",0,"4,25","4,75","0,5",h,h,1
2018-12-01_1.__gre,22,william hill,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,47","1,38","-0,09","6,5","7,5",1,"4,2","4,8","0,6",h,h,1
2018-12-01_1.__gre,12,betfair exchange,germany,2-bundesliga,2018/2019,01/12/2018,13:00:00,1._fc_koln,greuther_furth,1,0,3,0,4,0,"1,33","1,4","0,07","1,19","8,41","7,22","2,72","5,18","2,46",h,h,1
2020-06-01_1.__rb_,7,10bet,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,05","5,95","1,9","1,83","1,51","-0,32","3,85","4,7","0,85",a,d,0
2020-06-01_1.__rb_,9,188bet,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,4,"5,4","1,4","1,7","1,55","-0,15","4,1","4,85","0,75",a,d,0
2020-06-01_1.__rb_,18,1xbet,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,2",6,"1,8","1,89","1,52","-0,37",4,"4,87","0,87",a,d,0
2020-06-01_1.__rb_,17,888sport,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,5,"5,75","0,75","1,6","1,49","-0,11","4,25","4,6","0,35",a,d,0
2020-06-01_1.__rb_,5,bet-at-home,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,4,"5,6","1,6","1,81","1,51","-0,3","3,75","4,7","0,95",a,d,0
2020-06-01_1.__rb_,8,bet365,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,5,"5,5","0,5","1,61","1,5","-0,11",4,"4,75","0,75",a,d,0
2020-06-01_1.__rb_,6,betfair,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,4,"5,5","1,5","1,8","1,47","-0,33","3,8","4,5","0,7",a,d,0
2020-06-01_1.__rb_,2,betsafe,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"5,45","5,85","0,4","1,54","1,5","-0,04","4,75","4,85","0,1",a,d,0
2020-06-01_1.__rb_,15,betsson,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"5,45","5,85","0,4","1,54","1,5","-0,04","4,75","4,85","0,1",a,d,0
2020-06-01_1.__rb_,19,betvictor,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,1","5,75","1,65","1,73","1,5","-0,23",4,"4,8","0,8",a,d,0
2020-06-01_1.__rb_,14,betway,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,75","5,5","0,75","1,67","1,53","-0,14","4,2","4,5","0,3",a,d,0
2020-06-01_1.__rb_,1,bwin,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,75","5,25","0,5","1,65","1,53","-0,12",4,"4,75","0,75",a,d,0
2020-06-01_1.__rb_,13,comeon,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"3,85","5,85",2,"1,77","1,5","-0,27","3,65","4,65",1,a,d,0
2020-06-01_1.__rb_,3,interwetten,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"5,2","5,7","0,5","1,57","1,5","-0,07","4,45","4,7","0,25",a,d,0
2020-06-01_1.__rb_,10,pinnacle,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,45",6,"1,55","1,79","1,53","-0,26","3,99","4,74","0,75",a,d,0
2020-06-01_1.__rb_,20,sbobet,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,65","5,61","0,96","1,58","1,52","-0,06","3,64","4,36","0,72",a,d,0
2020-06-01_1.__rb_,4,unibet,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,5,"5,8","0,8","1,61","1,5","-0,11","4,3","4,6","0,3",a,d,0
2020-06-01_1.__rb_,22,william hill,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"4,6","5,8","1,2","1,7","1,52","-0,18","4,2","4,6","0,4",a,d,0
2020-06-01_1.__rb_,12,betfair exchange,germany,bundesliga,2019/2020,01/06/2020,20:30:00,1._fc_koln,rb_leipzig,1,2,1,2,2,4,"3,15","6,13","2,98","1,36","1,52","0,16","3,4","4,71","1,31",a,d,0
2018-11-10_1.__dre,7,10bet,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,56","1,53","-0,03","5,75","5,95","0,2","3,65","4,1","0,45",h,h,1
2018-11-10_1.__dre,9,188bet,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,55","1,56","0,01","5,2","5,8","0,6","4,1","4,2","0,1",h,h,1
2018-11-10_1.__dre,18,1xbet,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,55","1,56","0,01","4,88","6,25","1,37","3,74","4,04","0,3",h,h,1
2018-11-10_1.__dre,17,888sport,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"2,04","1,5","-0,54","3,5","6,1","2,6","3,35","4,1","0,75",h,h,1
2018-11-10_1.__dre,5,bet-at-home,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,63","1,51","-0,12","5,01","5,48","0,47","3,75","4,22","0,47",h,h,1
2018-11-10_1.__dre,8,bet365,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,57","1,55","-0,02",6,"5,5","-0,5","3,8","4,2","0,4",h,h,1
2018-11-10_1.__dre,6,betfair,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,57","1,5","-0,07",5,"5,5","0,5","3,8","4,33","0,53",h,h,1
2018-11-10_1.__dre,2,betsafe,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,51","1,51",0,"5,4","5,55","0,15","3,95","3,85","-0,1",h,h,1
2018-11-10_1.__dre,15,betsson,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,53","1,53",0,"5,5","5,6","0,1",4,"3,95","-0,05",h,h,1
2018-11-10_1.__dre,19,betvictor,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,62","1,57","-0,05","5,4","5,5","0,1",4,"4,33","0,33",h,h,1
2018-11-10_1.__dre,14,betway,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,6","1,55","-0,05","5,5","5,25","-0,25","3,8","4,2","0,4",h,h,1
2018-11-10_1.__dre,1,bwin,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,65","1,5","-0,15",5,"6,5","1,5","3,8","4,1","0,3",h,h,1
2018-11-10_1.__dre,13,comeon,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,56","1,53","-0,03","5,75","5,95","0,2","3,65","4,1","0,45",h,h,1
2018-11-10_1.__dre,3,interwetten,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,5","1,55","0,05","5,6","5,5","-0,1","4,3",4,"-0,3",h,h,1
2018-11-10_1.__dre,10,pinnacle,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,52","1,56","0,04","6,73","6,49","-0,24","4,29","4,12","-0,17",h,h,1
2018-11-10_1.__dre,20,sbobet,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,51","1,54","0,03","5,6","5,2","-0,4","4,2","4,2",0,h,h,1
2018-11-10_1.__dre,4,unibet,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"2,05","1,5","-0,55","3,55","6,25","2,7","3,35","4,1","0,75",h,h,1
2018-11-10_1.__dre,22,william hill,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,62","1,53","-0,09",5,"5,25","0,25",4,"4,33","0,33",h,h,1
2018-11-10_1.__dre,12,betfair exchange,germany,2-bundesliga,2018/2019,10/11/2018,13:00:00,1._fc_koln,dresden,2,0,6,1,8,1,"1,01","1,54","0,53","1,01","6,51","5,5","1,01","4,33","3,32",h,h,1
2021-12-10_1.__aug,7,10bet,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,62","1,66","0,04","4,55","4,8","0,25","3,5","4,1","0,6",a,h,0
2021-12-10_1.__aug,21,10x10bet,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,7","1,72","0,02","5,2",5,"-0,2",4,4,0,a,h,0
2021-12-10_1.__aug,9,188bet,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,66","1,74","0,08","5,2","4,65","-0,55","4,05",4,"-0,05",a,h,0
2021-12-10_1.__aug,18,1xbet,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,86","1,66","-0,2","4,42","5,32","0,9","3,96","4,11","0,15",a,h,0
2021-12-10_1.__aug,17,888sport,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,61","1,64","0,03","5,3","5,1","-0,2","4,1",4,"-0,1",a,h,0
2021-12-10_1.__aug,5,bet-at-home,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,75","1,73","-0,02","4,2","4,5","0,3","3,7","4,1","0,4",a,h,0
2021-12-10_1.__aug,8,bet365,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,65","1,66","0,01","4,75","4,75",0,4,4,0,a,h,0
2021-12-10_1.__aug,6,betfair,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,7","1,65","-0,05","4,33","4,75","0,42",4,4,0,a,h,0
2021-12-10_1.__aug,2,betsafe,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,72","1,75","0,03","4,75","4,5","-0,25",4,4,0,a,h,0
2021-12-10_1.__aug,15,betsson,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,72","1,75","0,03","4,75","4,5","-0,25",4,4,0,a,h,0
2021-12-10_1.__aug,19,betvictor,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,67","1,7","0,03","4,75","4,5","-0,25",4,"4,1","0,1",a,h,0
2021-12-10_1.__aug,14,betway,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,7","1,73","0,03",5,"4,5","-0,5","3,8",4,"0,2",a,h,0
2021-12-10_1.__aug,1,bwin,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,68","1,62","-0,06","4,8",5,"0,2","3,9","4,1","0,2",a,h,0
2021-12-10_1.__aug,13,comeon,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,6","1,66","0,06","4,85","4,95","0,1","3,75","4,2","0,45",a,h,0
2021-12-10_1.__aug,3,interwetten,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,8","1,75","-0,05","4,3","4,6","0,3","3,75","3,85","0,1",a,h,0
2021-12-10_1.__aug,10,pinnacle,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,7","1,75","0,05","5,26","4,97","-0,29","4,04","3,97","-0,07",a,h,0
2021-12-10_1.__aug,20,sbobet,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,66","1,7","0,04","4,17","4,46","0,29","3,5","3,83","0,33",a,h,0
2021-12-10_1.__aug,4,unibet,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,67","1,66","-0,01","4,9",5,"0,1","3,95",4,"0,05",a,h,0
2021-12-10_1.__aug,22,william hill,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,65","1,65",0,5,"4,8","-0,2","3,9",4,"0,1",a,h,0
2021-12-10_1.__aug,12,betfair exchange,germany,bundesliga,2021/2022,10/12/2021,20:30:00,1._fc_koln,augsburg,0,0,0,2,0,2,"1,43","1,7","0,27","2,4","5,18","2,78","2,24","3,95","1,71",a,h,0
2023-12-10_1.__mai,21,10x10bet,germany,bundesliga,2023/2024,10/12/2023,17:30:00,1._fc_koln,mainz,0,0,0,0,0,0,"2,26","2,67","0,41","3,23","2,73","-0,5","3,68","3,51","-0,17",d,h,0
2023-12-10_1.__mai,18,1xbet,germany,bundesliga,2023/2024,10/12/2023,17:30:00,1._fc_koln,mainz,0,0,0,0,0,0,"2,28","2,53","0,25","3,27","2,82","-0,45","3,68","3,57","-0,11",d,h,0
